"sess_name","behavior","frequency_in_sess","prop","total","date","site","run","dog","sess","handler","speed","temperature","humidity","radiation","ground"
"chuck_06.09.2022_5_1.csv","neutral",0,0,106,"06.09.2022","hadasa2",5,"chuck",1,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_06.09.2022_5_2.csv","neutral",5,0.0208333333333333,240,"06.09.2022","hadasa1",5,"chuck",2,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_06.09.2022_5_2.csv","undesired",26,0.108333333333333,240,"06.09.2022","hadasa1",5,"chuck",2,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_06.09.2022_5_2.csv","desired",209,0.870833333333333,240,"06.09.2022","hadasa1",5,"chuck",2,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_11.08.2022_5_1.csv","desired",243,0.778846153846154,312,"11.08.2022","acre1",5,"chuck",1,"Uriel",0.677,35.23,52.84,950.28,59.79
"chuck_11.08.2022_5_1.csv","neutral",0,0,312,"11.08.2022","acre1",5,"chuck",1,"Uriel",0.677,35.23,52.84,950.28,59.79
"chuck_11.08.2022_5_1.csv","undesired",69,0.221153846153846,312,"11.08.2022","acre1",5,"chuck",1,"Uriel",0.677,35.23,52.84,950.28,59.79
"chuck_11.08.2022_5_2.csv","neutral",0,0,54,"11.08.2022","acre1",5,"chuck",2,"Uriel",0.677,35.23,52.84,950.28,59.79
"chuck_11.08.2022_5_2.csv","desired",43,0.796296296296296,54,"11.08.2022","acre1",5,"chuck",2,"Uriel",0.677,35.23,52.84,950.28,59.79
"chuck_11.08.2022_5_2.csv","undesired",11,0.203703703703704,54,"11.08.2022","acre1",5,"chuck",2,"Uriel",0.677,35.23,52.84,950.28,59.79
"chuck_13.09.2022_2_1.csv","desired",450,0.822669104204753,547,"13.09.2022","acre1",2,"chuck",1,"Shaked",1.897,30.77,63.27,775.64,48.82
"chuck_13.09.2022_2_1.csv","undesired",86,0.157221206581353,547,"13.09.2022","acre1",2,"chuck",1,"Shaked",1.897,30.77,63.27,775.64,48.82
"chuck_13.09.2022_2_1.csv","neutral",11,0.020109689213894,547,"13.09.2022","acre1",2,"chuck",1,"Shaked",1.897,30.77,63.27,775.64,48.82
"chuck_13.09.2022_2_2.csv","neutral",0,0,85,"13.09.2022","acre1",2,"chuck",2,"Shaked",2.068,30.82,63.47,793.56,48.99
"chuck_13.09.2022_2_2.csv","desired",71,0.835294117647059,85,"13.09.2022","acre1",2,"chuck",2,"Shaked",2.068,30.82,63.47,793.56,48.99
"chuck_13.09.2022_2_2.csv","undesired",14,0.164705882352941,85,"13.09.2022","acre1",2,"chuck",2,"Shaked",2.068,30.82,63.47,793.56,48.99
"chuck_13.11.2022_3_1.csv","desired",129,0.889655172413793,145,"13.11.2022","acre1",3,"chuck",1,"Uriel",0.41,29.33,40.15,587.59,34.66
"chuck_13.11.2022_3_1.csv","undesired",16,0.110344827586207,145,"13.11.2022","acre1",3,"chuck",1,"Uriel",0.41,29.33,40.15,587.59,34.66
"chuck_13.11.2022_3_1.csv","neutral",0,0,145,"13.11.2022","acre1",3,"chuck",1,"Uriel",0.41,29.33,40.15,587.59,34.66
"chuck_14.09.2022_3_1.csv","desired",12,1,12,"14.09.2022","hadasa1",3,"chuck",1,"Uriel",3.254,29.76,52.29,830.87,41.78
"chuck_14.09.2022_3_1.csv","undesired",0,0,12,"14.09.2022","hadasa1",3,"chuck",1,"Uriel",3.254,29.76,52.29,830.87,41.78
"chuck_14.09.2022_3_1.csv","neutral",0,0,12,"14.09.2022","hadasa1",3,"chuck",1,"Uriel",3.254,29.76,52.29,830.87,41.78
"chuck_14.09.2022_3_2.csv","desired",144,0.95364238410596,151,"14.09.2022","hadasa2",3,"chuck",2,"Uriel",3.254,29.76,52.29,830.87,41.78
"chuck_14.09.2022_3_2.csv","neutral",0,0,151,"14.09.2022","hadasa2",3,"chuck",2,"Uriel",3.254,29.76,52.29,830.87,41.78
"chuck_14.09.2022_3_2.csv","undesired",7,0.0463576158940397,151,"14.09.2022","hadasa2",3,"chuck",2,"Uriel",3.254,29.76,52.29,830.87,41.78
"chuck_14.09.2022_9_1.csv","undesired",3,0.0882352941176471,34,"14.09.2022","hadasa2",9,"chuck",1,"Sarah",3.525,30.46,50.58,920.73,44.86
"chuck_14.09.2022_9_1.csv","neutral",0,0,34,"14.09.2022","hadasa2",9,"chuck",1,"Sarah",3.525,30.46,50.58,920.73,44.86
"chuck_14.09.2022_9_1.csv","desired",31,0.911764705882353,34,"14.09.2022","hadasa2",9,"chuck",1,"Sarah",3.525,30.46,50.58,920.73,44.86
"chuck_14.09.2022_9_2.csv","neutral",0,0,75,"14.09.2022","hadasa1",9,"chuck",2,"Sarah",3.525,30.46,50.58,920.73,44.86
"chuck_14.09.2022_9_2.csv","undesired",4,0.0533333333333333,75,"14.09.2022","hadasa1",9,"chuck",2,"Sarah",3.525,30.46,50.58,920.73,44.86
"chuck_14.09.2022_9_2.csv","desired",71,0.946666666666667,75,"14.09.2022","hadasa1",9,"chuck",2,"Sarah",3.525,30.46,50.58,920.73,44.86
"chuck_22.08.2022_8_1.csv","neutral",32,0.0600375234521576,533,"22.08.2022","acre1",8,"chuck",1,"Uriel",0.783,33.78,55.14,549.59,44.79
"chuck_22.08.2022_8_1.csv","desired",363,0.681050656660413,533,"22.08.2022","acre1",8,"chuck",1,"Uriel",0.783,33.78,55.14,549.59,44.79
"chuck_22.08.2022_8_1.csv","undesired",138,0.25891181988743,533,"22.08.2022","acre1",8,"chuck",1,"Uriel",0.783,33.78,55.14,549.59,44.79
"chuck_22.08.2022_8_2.csv","desired",331,0.587921847246892,563,"22.08.2022","acre1",8,"chuck",2,"Uriel",0.666,33.2,55.87,392.32,43.16
"chuck_22.08.2022_8_2.csv","undesired",182,0.323268206039076,563,"22.08.2022","acre1",8,"chuck",2,"Uriel",0.666,33.2,55.87,392.32,43.16
"chuck_22.08.2022_8_2.csv","neutral",50,0.088809946714032,563,"22.08.2022","acre1",8,"chuck",2,"Uriel",0.666,33.2,55.87,392.32,43.16
"chuck_23.10.2022_11_1.csv","undesired",0,0,47,"23.10.2022","hadasa1",11,"chuck",1,"Nina",2.327,27.85,54.28,664.08,39.37
"chuck_23.10.2022_11_1.csv","neutral",0,0,47,"23.10.2022","hadasa1",11,"chuck",1,"Nina",2.327,27.85,54.28,664.08,39.37
"chuck_23.10.2022_11_1.csv","desired",47,1,47,"23.10.2022","hadasa1",11,"chuck",1,"Nina",2.327,27.85,54.28,664.08,39.37
"chuck_23.10.2022_11_2.csv","desired",47,0.810344827586207,58,"23.10.2022","hadasa2",11,"chuck",2,"Nina",2.327,27.85,54.28,664.08,39.37
"chuck_23.10.2022_11_2.csv","undesired",11,0.189655172413793,58,"23.10.2022","hadasa2",11,"chuck",2,"Nina",2.327,27.85,54.28,664.08,39.37
"chuck_23.10.2022_11_2.csv","neutral",0,0,58,"23.10.2022","hadasa2",11,"chuck",2,"Nina",2.327,27.85,54.28,664.08,39.37
"chuck_23.10.2022_5_1.csv","desired",263,0.851132686084142,309,"23.10.2022","hadasa1",5,"chuck",1,"Uriel",2.465,28.91,41.67,673.54,39.88
"chuck_23.10.2022_5_1.csv","undesired",35,0.113268608414239,309,"23.10.2022","hadasa1",5,"chuck",1,"Uriel",2.465,28.91,41.67,673.54,39.88
"chuck_23.10.2022_5_1.csv","neutral",11,0.0355987055016181,309,"23.10.2022","hadasa1",5,"chuck",1,"Uriel",2.465,28.91,41.67,673.54,39.88
"chuck_23.10.2022_5_2.csv","desired",21,1,21,"23.10.2022","hadasa2",5,"chuck",2,"Uriel",3.307,28.88,41.09,683.33,39.78
"chuck_23.10.2022_5_2.csv","neutral",0,0,21,"23.10.2022","hadasa2",5,"chuck",2,"Uriel",3.307,28.88,41.09,683.33,39.78
"chuck_23.10.2022_5_2.csv","undesired",0,0,21,"23.10.2022","hadasa2",5,"chuck",2,"Uriel",3.307,28.88,41.09,683.33,39.78
"chuck_24.08.2022_2_1.csv","neutral",17,0.0491329479768786,346,"24.08.2022","hadasa1",2,"chuck",1,"Uriel",1.185,29.87,54.31,551.36,39.06
"chuck_24.08.2022_2_1.csv","desired",287,0.829479768786127,346,"24.08.2022","hadasa1",2,"chuck",1,"Uriel",1.185,29.87,54.31,551.36,39.06
"chuck_24.08.2022_2_1.csv","undesired",42,0.121387283236994,346,"24.08.2022","hadasa1",2,"chuck",1,"Uriel",1.185,29.87,54.31,551.36,39.06
"chuck_24.08.2022_8_1.csv","desired",162,0.77511961722488,209,"24.08.2022","hadasa2",8,"chuck",1,"Uriel",3.425,29.2,60.07,915.01,43.81
"chuck_24.08.2022_8_1.csv","undesired",47,0.22488038277512,209,"24.08.2022","hadasa2",8,"chuck",1,"Uriel",3.425,29.2,60.07,915.01,43.81
"chuck_24.08.2022_8_1.csv","neutral",0,0,209,"24.08.2022","hadasa2",8,"chuck",1,"Uriel",3.425,29.2,60.07,915.01,43.81
"chuck_24.08.2022_8_2.csv","desired",1,Inf,0,"24.08.2022","hadasa1",8,"chuck",2,"Uriel",3.016,29.73,58.83,943.25,44.99
"chuck_24.08.2022_8_2.csv","undesired",0,NA,0,"24.08.2022","hadasa1",8,"chuck",2,"Uriel",3.016,29.73,58.83,943.25,44.99
"chuck_24.08.2022_8_2.csv","neutral",0,NA,0,"24.08.2022","hadasa1",8,"chuck",2,"Uriel",3.016,29.73,58.83,943.25,44.99
"chuck_30.11.2022_3_1.csv","desired",75,0.9375,80,"30.11.2022","hadasa2",3,"chuck",1,"Uriel",2.802,21.27,71.27,589.13,23.23
"chuck_30.11.2022_3_1.csv","undesired",5,0.0625,80,"30.11.2022","hadasa2",3,"chuck",1,"Uriel",2.802,21.27,71.27,589.13,23.23
"chuck_30.11.2022_3_1.csv","neutral",0,0,80,"30.11.2022","hadasa2",3,"chuck",1,"Uriel",2.802,21.27,71.27,589.13,23.23
"chuck_30.11.2022_3_2.csv","desired",38,0.974358974358974,39,"30.11.2022","hadasa1",3,"chuck",2,"Uriel",2.802,21.27,71.27,589.13,23.23
"chuck_30.11.2022_3_2.csv","undesired",1,0.0256410256410256,39,"30.11.2022","hadasa1",3,"chuck",2,"Uriel",2.802,21.27,71.27,589.13,23.23
"chuck_30.11.2022_3_2.csv","neutral",0,0,39,"30.11.2022","hadasa1",3,"chuck",2,"Uriel",2.802,21.27,71.27,589.13,23.23
"chuck_30.11.2022_7_1.csv","desired",36,0.972972972972973,37,"30.11.2022","hadasa1",7,"chuck",1,"Uriel",2.494,22.06,66.89,545.83,24.76
"chuck_30.11.2022_7_1.csv","undesired",1,0.027027027027027,37,"30.11.2022","hadasa1",7,"chuck",1,"Uriel",2.494,22.06,66.89,545.83,24.76
"chuck_30.11.2022_7_1.csv","neutral",0,0,37,"30.11.2022","hadasa1",7,"chuck",1,"Uriel",2.494,22.06,66.89,545.83,24.76
"chuck_30.11.2022_7_2.csv","desired",46,0.901960784313726,51,"30.11.2022","hadasa2",7,"chuck",2,"Uriel",2.494,22.06,66.89,545.83,24.76
"chuck_30.11.2022_7_2.csv","undesired",5,0.0980392156862745,51,"30.11.2022","hadasa2",7,"chuck",2,"Uriel",2.494,22.06,66.89,545.83,24.76
"chuck_30.11.2022_7_2.csv","neutral",0,0,51,"30.11.2022","hadasa2",7,"chuck",2,"Uriel",2.494,22.06,66.89,545.83,24.76
"freddy_02.08.2022_5_1.csv","undesired",348,0.370607028753994,939,"02.08.2022","acre1",5,"freddy",1,"Uriel",2.731,30.14,68.17,736.37,45.67
"freddy_02.08.2022_5_1.csv","desired",591,0.629392971246006,939,"02.08.2022","acre1",5,"freddy",1,"Uriel",2.731,30.14,68.17,736.37,45.67
"freddy_02.08.2022_5_1.csv","neutral",0,0,939,"02.08.2022","acre1",5,"freddy",1,"Uriel",2.731,30.14,68.17,736.37,45.67
"freddy_03.11.2022_2_1.csv","desired",119,0.772727272727273,154,"03.11.2022","acre1",2,"freddy",1,"Shaked",0.778,25.8,59.04,606.52,35.65
"freddy_03.11.2022_2_1.csv","neutral",15,0.0974025974025974,154,"03.11.2022","acre1",2,"freddy",1,"Shaked",0.778,25.8,59.04,606.52,35.65
"freddy_03.11.2022_2_1.csv","undesired",20,0.12987012987013,154,"03.11.2022","acre1",2,"freddy",1,"Shaked",0.778,25.8,59.04,606.52,35.65
"freddy_03.11.2022_2_2.csv","desired",185,0.656028368794326,282,"03.11.2022","acre1",2,"freddy",2,"Shaked",0.701,26.08,58.47,622.42,36.47
"freddy_03.11.2022_2_2.csv","undesired",97,0.343971631205674,282,"03.11.2022","acre1",2,"freddy",2,"Shaked",0.701,26.08,58.47,622.42,36.47
"freddy_03.11.2022_2_2.csv","neutral",0,0,282,"03.11.2022","acre1",2,"freddy",2,"Shaked",0.701,26.08,58.47,622.42,36.47
"freddy_06.09.2022_3_1.csv","desired",35,1,35,"06.09.2022","hadasa2",3,"freddy",1,"Uriel",2.669,29.55,65.9,624.66,38.48
"freddy_06.09.2022_3_1.csv","undesired",0,0,35,"06.09.2022","hadasa2",3,"freddy",1,"Uriel",2.669,29.55,65.9,624.66,38.48
"freddy_06.09.2022_3_1.csv","neutral",0,0,35,"06.09.2022","hadasa2",3,"freddy",1,"Uriel",2.669,29.55,65.9,624.66,38.48
"freddy_06.09.2022_3_2.csv","desired",65,0.369318181818182,176,"06.09.2022","hadasa1",3,"freddy",2,"Uriel",2.669,29.55,65.9,624.66,38.48
"freddy_06.09.2022_3_2.csv","neutral",0,0,176,"06.09.2022","hadasa1",3,"freddy",2,"Uriel",2.669,29.55,65.9,624.66,38.48
"freddy_06.09.2022_3_2.csv","undesired",111,0.630681818181818,176,"06.09.2022","hadasa1",3,"freddy",2,"Uriel",2.669,29.55,65.9,624.66,38.48
"freddy_11.08.2022_3_1.csv","desired",1173,0.678034682080925,1730,"11.08.2022","acre1",3,"freddy",1,"Uriel",0.712,32.24,59.9,731.11,50.97
"freddy_11.08.2022_3_1.csv","undesired",537,0.310404624277457,1730,"11.08.2022","acre1",3,"freddy",1,"Uriel",0.712,32.24,59.9,731.11,50.97
"freddy_11.08.2022_3_1.csv","neutral",20,0.0115606936416185,1730,"11.08.2022","acre1",3,"freddy",1,"Uriel",0.712,32.24,59.9,731.11,50.97
"freddy_13.09.2022_3_1.csv","undesired",5,0.0561797752808989,89,"13.09.2022","acre1",3,"freddy",1,"Shaked",2.35,31.09,62.45,841.66,50.78
"freddy_13.09.2022_3_1.csv","desired",84,0.943820224719101,89,"13.09.2022","acre1",3,"freddy",1,"Shaked",2.35,31.09,62.45,841.66,50.78
"freddy_13.09.2022_3_1.csv","neutral",0,0,89,"13.09.2022","acre1",3,"freddy",1,"Shaked",2.35,31.09,62.45,841.66,50.78
"freddy_13.09.2022_3_2.csv","neutral",0,0,68,"13.09.2022","acre1",3,"freddy",2,"Shaked",2.249,31.31,61.41,862.85,51.64
"freddy_13.09.2022_3_2.csv","desired",58,0.852941176470588,68,"13.09.2022","acre1",3,"freddy",2,"Shaked",2.249,31.31,61.41,862.85,51.64
"freddy_13.09.2022_3_2.csv","undesired",10,0.147058823529412,68,"13.09.2022","acre1",3,"freddy",2,"Shaked",2.249,31.31,61.41,862.85,51.64
"freddy_13.11.2022_6_1.csv","undesired",34,0.236111111111111,144,"13.11.2022","acre1",6,"freddy",1,"Shaked",0.427,30.81,38.42,417.99,35.39
"freddy_13.11.2022_6_1.csv","neutral",0,0,144,"13.11.2022","acre1",6,"freddy",1,"Shaked",0.427,30.81,38.42,417.99,35.39
"freddy_13.11.2022_6_1.csv","desired",110,0.763888888888889,144,"13.11.2022","acre1",6,"freddy",1,"Shaked",0.427,30.81,38.42,417.99,35.39
"freddy_13.11.2022_6_2.csv","neutral",0,0,137,"13.11.2022","acre1",6,"freddy",2,"Shaked",0.513,30.43,39.5,390.16,35.56
"freddy_13.11.2022_6_2.csv","desired",101,0.737226277372263,137,"13.11.2022","acre1",6,"freddy",2,"Shaked",0.513,30.43,39.5,390.16,35.56
"freddy_13.11.2022_6_2.csv","undesired",36,0.262773722627737,137,"13.11.2022","acre1",6,"freddy",2,"Shaked",0.513,30.43,39.5,390.16,35.56
"freddy_14.09.2022_10_1.csv","neutral",2,0.0192307692307692,104,"14.09.2022","hadasa2",10,"freddy",1,"Sarah",2.827,30.87,49.84,936.71,45.63
"freddy_14.09.2022_10_1.csv","undesired",23,0.221153846153846,104,"14.09.2022","hadasa2",10,"freddy",1,"Sarah",2.827,30.87,49.84,936.71,45.63
"freddy_14.09.2022_10_1.csv","desired",79,0.759615384615385,104,"14.09.2022","hadasa2",10,"freddy",1,"Sarah",2.827,30.87,49.84,936.71,45.63
"freddy_14.09.2022_10_2.csv","desired",168,0.65625,256,"14.09.2022","hadasa1",10,"freddy",2,"Sarah",23.51,30.61,50.98,978.76,46.18
"freddy_14.09.2022_10_2.csv","undesired",88,0.34375,256,"14.09.2022","hadasa1",10,"freddy",2,"Sarah",23.51,30.61,50.98,978.76,46.18
"freddy_14.09.2022_10_2.csv","neutral",0,0,256,"14.09.2022","hadasa1",10,"freddy",2,"Sarah",23.51,30.61,50.98,978.76,46.18
"freddy_14.09.2022_4_1.csv","desired",69,0.758241758241758,91,"14.09.2022","hadasa1",4,"freddy",1,"Uriel",3.255,30.05,52.79,852.85,42.62
"freddy_14.09.2022_4_1.csv","neutral",0,0,91,"14.09.2022","hadasa1",4,"freddy",1,"Uriel",3.255,30.05,52.79,852.85,42.62
"freddy_14.09.2022_4_1.csv","undesired",22,0.241758241758242,91,"14.09.2022","hadasa1",4,"freddy",1,"Uriel",3.255,30.05,52.79,852.85,42.62
"freddy_14.09.2022_4_2.csv","neutral",0,0,87,"14.09.2022","hadasa2",4,"freddy",2,"Uriel",3.386,30.06,51.43,857.1,42.59
"freddy_14.09.2022_4_2.csv","undesired",14,0.160919540229885,87,"14.09.2022","hadasa2",4,"freddy",2,"Uriel",3.386,30.06,51.43,857.1,42.59
"freddy_14.09.2022_4_2.csv","desired",73,0.839080459770115,87,"14.09.2022","hadasa2",4,"freddy",2,"Uriel",3.386,30.06,51.43,857.1,42.59
"freddy_15.08.2022_2_1.csv","neutral",0,0,29,"15.08.2022","hadasa2",2,"freddy",1,"Uriel",2.569,29.43,59.56,781.1,42.94
"freddy_15.08.2022_2_1.csv","undesired",0,0,29,"15.08.2022","hadasa2",2,"freddy",1,"Uriel",2.569,29.43,59.56,781.1,42.94
"freddy_15.08.2022_2_1.csv","desired",29,1,29,"15.08.2022","hadasa2",2,"freddy",1,"Uriel",2.569,29.43,59.56,781.1,42.94
"freddy_15.08.2022_2_2.csv","desired",33,0.379310344827586,87,"15.08.2022","hadasa1",2,"freddy",2,"Uriel",2.569,29.43,59.56,781.1,42.94
"freddy_15.08.2022_2_2.csv","undesired",54,0.620689655172414,87,"15.08.2022","hadasa1",2,"freddy",2,"Uriel",2.569,29.43,59.56,781.1,42.94
"freddy_15.08.2022_2_2.csv","neutral",0,0,87,"15.08.2022","hadasa1",2,"freddy",2,"Uriel",2.569,29.43,59.56,781.1,42.94
"freddy_15.08.2022_6_1.csv","desired",105,0.714285714285714,147,"15.08.2022","hadasa2",6,"freddy",1,"Uriel",2.801,29.82,59.98,938.44,46.82
"freddy_15.08.2022_6_1.csv","neutral",9,0.0612244897959184,147,"15.08.2022","hadasa2",6,"freddy",1,"Uriel",2.801,29.82,59.98,938.44,46.82
"freddy_15.08.2022_6_1.csv","undesired",33,0.224489795918367,147,"15.08.2022","hadasa2",6,"freddy",1,"Uriel",2.801,29.82,59.98,938.44,46.82
"freddy_15.08.2022_6_2.csv","desired",188,0.435185185185185,432,"15.08.2022","hadasa1",6,"freddy",2,"Uriel",2.395,29.97,59.73,948.37,48.06
"freddy_15.08.2022_6_2.csv","neutral",37,0.0856481481481482,432,"15.08.2022","hadasa1",6,"freddy",2,"Uriel",2.395,29.97,59.73,948.37,48.06
"freddy_15.08.2022_6_2.csv","undesired",207,0.479166666666667,432,"15.08.2022","hadasa1",6,"freddy",2,"Uriel",2.395,29.97,59.73,948.37,48.06
"freddy_16.11.2022_3_1.csv","neutral",0,0,131,"16.11.2022","hadasa1",3,"freddy",1,"Uriel",2.465,21.62,62.73,188.72,20.82
"freddy_16.11.2022_3_1.csv","desired",120,0.916030534351145,131,"16.11.2022","hadasa1",3,"freddy",1,"Uriel",2.465,21.62,62.73,188.72,20.82
"freddy_16.11.2022_3_1.csv","undesired",11,0.083969465648855,131,"16.11.2022","hadasa1",3,"freddy",1,"Uriel",2.465,21.62,62.73,188.72,20.82
"freddy_16.11.2022_3_2.csv","desired",82,0.931818181818182,88,"16.11.2022","hadasa2",3,"freddy",2,"Uriel",2.465,21.62,62.73,188.72,20.82
"freddy_16.11.2022_3_2.csv","undesired",6,0.0681818181818182,88,"16.11.2022","hadasa2",3,"freddy",2,"Uriel",2.465,21.62,62.73,188.72,20.82
"freddy_16.11.2022_3_2.csv","neutral",0,0,88,"16.11.2022","hadasa2",3,"freddy",2,"Uriel",2.465,21.62,62.73,188.72,20.82
"freddy_16.11.2022_7_1.csv","desired",45,0.865384615384615,52,"16.11.2022","hadasa2",7,"freddy",1,"Uriel",2.734,21.09,64.4,220.35,20.41
"freddy_16.11.2022_7_1.csv","undesired",7,0.134615384615385,52,"16.11.2022","hadasa2",7,"freddy",1,"Uriel",2.734,21.09,64.4,220.35,20.41
"freddy_16.11.2022_7_1.csv","neutral",0,0,52,"16.11.2022","hadasa2",7,"freddy",1,"Uriel",2.734,21.09,64.4,220.35,20.41
"freddy_16.11.2022_7_2.csv","neutral",0,0,66,"16.11.2022","hadasa1",7,"freddy",2,"Uriel",3.179,21.46,62.76,473.03,21.95
"freddy_16.11.2022_7_2.csv","undesired",3,0.0454545454545455,66,"16.11.2022","hadasa1",7,"freddy",2,"Uriel",3.179,21.46,62.76,473.03,21.95
"freddy_16.11.2022_7_2.csv","desired",63,0.954545454545455,66,"16.11.2022","hadasa1",7,"freddy",2,"Uriel",3.179,21.46,62.76,473.03,21.95
"freddy_22.08.2022_2_1.csv","desired",467,0.67485549132948,692,"22.08.2022","acre1",2,"freddy",1,"Uriel",1.241,29.97,64.16,660.08,45.94
"freddy_22.08.2022_2_1.csv","undesired",225,0.32514450867052,692,"22.08.2022","acre1",2,"freddy",1,"Uriel",1.241,29.97,64.16,660.08,45.94
"freddy_22.08.2022_2_1.csv","neutral",0,0,692,"22.08.2022","acre1",2,"freddy",1,"Uriel",1.241,29.97,64.16,660.08,45.94
"freddy_22.08.2022_2_2.csv","undesired",89,0.26099706744868,341,"22.08.2022","acre1",2,"freddy",2,"Uriel",1.417,30.56,62.44,760.4,48.33
"freddy_22.08.2022_2_2.csv","neutral",0,0,341,"22.08.2022","acre1",2,"freddy",2,"Uriel",1.417,30.56,62.44,760.4,48.33
"freddy_22.08.2022_2_2.csv","desired",252,0.73900293255132,341,"22.08.2022","acre1",2,"freddy",2,"Uriel",1.417,30.56,62.44,760.4,48.33
"freddy_23.10.2022_3_1.csv","undesired",3,0.0454545454545455,66,"23.10.2022","hadasa1",3,"freddy",1,"Uriel",1.777,28.52,42.67,630.2,38.72
"freddy_23.10.2022_3_1.csv","neutral",0,0,66,"23.10.2022","hadasa1",3,"freddy",1,"Uriel",1.777,28.52,42.67,630.2,38.72
"freddy_23.10.2022_3_1.csv","desired",63,0.954545454545455,66,"23.10.2022","hadasa1",3,"freddy",1,"Uriel",1.777,28.52,42.67,630.2,38.72
"freddy_23.10.2022_3_2.csv","undesired",1,0.0416666666666667,24,"23.10.2022","hadasa2",3,"freddy",2,"Uriel",1.777,28.52,42.67,630.2,38.72
"freddy_23.10.2022_3_2.csv","neutral",0,0,24,"23.10.2022","hadasa2",3,"freddy",2,"Uriel",1.777,28.52,42.67,630.2,38.72
"freddy_23.10.2022_3_2.csv","desired",23,0.958333333333333,24,"23.10.2022","hadasa2",3,"freddy",2,"Uriel",1.777,28.52,42.67,630.2,38.72
"freddy_23.10.2022_9_1.csv","desired",51,0.927272727272727,55,"23.10.2022","hadasa2",9,"freddy",1,"Uriel",1.744,29.87,43.84,664.85,42.35
"freddy_23.10.2022_9_1.csv","undesired",4,0.0727272727272727,55,"23.10.2022","hadasa2",9,"freddy",1,"Uriel",1.744,29.87,43.84,664.85,42.35
"freddy_23.10.2022_9_1.csv","neutral",0,0,55,"23.10.2022","hadasa2",9,"freddy",1,"Uriel",1.744,29.87,43.84,664.85,42.35
"freddy_23.10.2022_9_2.csv","neutral",0,0,71,"23.10.2022","hadasa1",9,"freddy",2,"Uriel",3.87,27.44,55.56,710.67,38.03
"freddy_23.10.2022_9_2.csv","desired",63,0.887323943661972,71,"23.10.2022","hadasa1",9,"freddy",2,"Uriel",3.87,27.44,55.56,710.67,38.03
"freddy_23.10.2022_9_2.csv","undesired",8,0.112676056338028,71,"23.10.2022","hadasa1",9,"freddy",2,"Uriel",3.87,27.44,55.56,710.67,38.03
"gibor_02.08.2022_2_1.csv","undesired",41,0.133986928104575,306,"02.08.2022","acre1",2,"gibor",1,"Uriel",2.017,29.85,68.32,542.12,40.83
"gibor_02.08.2022_2_1.csv","neutral",0,0,306,"02.08.2022","acre1",2,"gibor",1,"Uriel",2.017,29.85,68.32,542.12,40.83
"gibor_02.08.2022_2_1.csv","desired",265,0.866013071895425,306,"02.08.2022","acre1",2,"gibor",1,"Uriel",2.017,29.85,68.32,542.12,40.83
"gibor_02.08.2022_2_2.csv","neutral",6,0.0165289256198347,363,"02.08.2022","acre1",2,"gibor",2,"Uriel",2.369,29.58,68.86,577.41,40.78
"gibor_02.08.2022_2_2.csv","undesired",56,0.154269972451791,363,"02.08.2022","acre1",2,"gibor",2,"Uriel",2.369,29.58,68.86,577.41,40.78
"gibor_02.08.2022_2_2.csv","desired",301,0.829201101928375,363,"02.08.2022","acre1",2,"gibor",2,"Uriel",2.369,29.58,68.86,577.41,40.78
"gibor_03.11.2022_5_1.csv","neutral",0,0,46,"03.11.2022","acre1",5,"gibor",1,"Shaked",1.227,26.77,56.24,678.25,39.84
"gibor_03.11.2022_5_1.csv","desired",43,0.934782608695652,46,"03.11.2022","acre1",5,"gibor",1,"Shaked",1.227,26.77,56.24,678.25,39.84
"gibor_03.11.2022_5_1.csv","undesired",3,0.0652173913043478,46,"03.11.2022","acre1",5,"gibor",1,"Shaked",1.227,26.77,56.24,678.25,39.84
"gibor_03.11.2022_5_2.csv","neutral",0,0,176,"03.11.2022","acre1",5,"gibor",2,"Shaked",0.747,27.35,55.26,673.27,41.33
"gibor_03.11.2022_5_2.csv","desired",158,0.897727272727273,176,"03.11.2022","acre1",5,"gibor",2,"Shaked",0.747,27.35,55.26,673.27,41.33
"gibor_03.11.2022_5_2.csv","undesired",18,0.102272727272727,176,"03.11.2022","acre1",5,"gibor",2,"Shaked",0.747,27.35,55.26,673.27,41.33
"gibor_06.09.2022_12_1.csv","desired",70,0.324074074074074,216,"06.09.2022","hadasa1",12,"gibor",1,"Uriel",2.81,31.18,60.29,926.01,43.86
"gibor_06.09.2022_12_1.csv","neutral",65,0.300925925925926,216,"06.09.2022","hadasa1",12,"gibor",1,"Uriel",2.81,31.18,60.29,926.01,43.86
"gibor_06.09.2022_12_1.csv","undesired",81,0.375,216,"06.09.2022","hadasa1",12,"gibor",1,"Uriel",2.81,31.18,60.29,926.01,43.86
"gibor_06.09.2022_12_2.csv","neutral",0,0,181,"06.09.2022","hadasa2",12,"gibor",2,"Uriel",2.81,31.18,60.29,926.01,43.86
"gibor_06.09.2022_12_2.csv","undesired",7,0.0386740331491713,181,"06.09.2022","hadasa2",12,"gibor",2,"Uriel",2.81,31.18,60.29,926.01,43.86
"gibor_06.09.2022_12_2.csv","desired",174,0.961325966850829,181,"06.09.2022","hadasa2",12,"gibor",2,"Uriel",2.81,31.18,60.29,926.01,43.86
