"sess_name","where","frequency_in_sess","prop","total","date","site","run","dog","sess","handler","speed","temperature","humidity","radiation","ground"
"hugo_24.08.2022_5_1.csv","out",106,1,106,"24.08.2022","hadasa2",5,"hugo",1,"Uriel",2.412,29.03,59.11,811.16,42.74
"hugo_24.08.2022_5_1.csv","inside",0,0,106,"24.08.2022","hadasa2",5,"hugo",1,"Uriel",2.412,29.03,59.11,811.16,42.74
"hugo_24.08.2022_5_2.csv","inside",0,0,57,"24.08.2022","hadasa1",5,"hugo",2,"Uriel",2.412,29.03,59.11,811.16,42.74
"hugo_24.08.2022_5_2.csv","out",57,1,57,"24.08.2022","hadasa1",5,"hugo",2,"Uriel",2.412,29.03,59.11,811.16,42.74
"hugo_30.11.2022_1_1.csv","inside",0,0,56,"30.11.2022","hadasa2",1,"hugo",1,"Uriel",2.745,20.23,73.57,617.02,21.74
"hugo_30.11.2022_1_1.csv","out",56,1,56,"30.11.2022","hadasa2",1,"hugo",1,"Uriel",2.745,20.23,73.57,617.02,21.74
"hugo_30.11.2022_1_2.csv","inside",0,0,119,"30.11.2022","hadasa1",1,"hugo",2,"Uriel",2.585,21,72.01,633.1,22.9
"hugo_30.11.2022_1_2.csv","out",119,1,119,"30.11.2022","hadasa1",1,"hugo",2,"Uriel",2.585,21,72.01,633.1,22.9
"hugo_30.11.2022_5_1.csv","inside",0,0,55,"30.11.2022","hadasa1",5,"hugo",1,"Uriel",2.509,21.89,69.17,564.47,24.51
"hugo_30.11.2022_5_1.csv","out",55,1,55,"30.11.2022","hadasa1",5,"hugo",1,"Uriel",2.509,21.89,69.17,564.47,24.51
"hugo_30.11.2022_5_2.csv","inside",0,0,49,"30.11.2022","hadasa2",5,"hugo",2,"Uriel",2.331,22.05,67.6,557.77,24.74
"hugo_30.11.2022_5_2.csv","out",49,1,49,"30.11.2022","hadasa2",5,"hugo",2,"Uriel",2.331,22.05,67.6,557.77,24.74
"tochka_02.08.2022_1_1.csv","inside",44,0.263473053892216,167,"02.08.2022","acre1",1,"tochka",1,"Uriel",2.009,28.88,69.81,302.89,34.89
"tochka_02.08.2022_1_1.csv","out",123,0.736526946107784,167,"02.08.2022","acre1",1,"tochka",1,"Uriel",2.009,28.88,69.81,302.89,34.89
"tochka_02.08.2022_1_2.csv","out",9,0.0978260869565217,92,"02.08.2022","acre1",1,"tochka",2,"Uriel",1.211,29.49,67.98,483.42,38.72
"tochka_02.08.2022_1_2.csv","inside",83,0.902173913043478,92,"02.08.2022","acre1",1,"tochka",2,"Uriel",1.211,29.49,67.98,483.42,38.72
"tochka_03.11.2022_6_1.csv","inside",8,0.0130505709624796,613,"03.11.2022","acre1",6,"tochka",1,"Shaked",0.749,28.54,54.12,658.07,41.78
"tochka_03.11.2022_6_1.csv","out",605,0.98694942903752,613,"03.11.2022","acre1",6,"tochka",1,"Shaked",0.749,28.54,54.12,658.07,41.78
"tochka_03.11.2022_6_2.csv","out",57,1,57,"03.11.2022","acre1",6,"tochka",2,"Shaked",0.833,28.04,55.29,650.83,40.98
"tochka_03.11.2022_6_2.csv","inside",0,0,57,"03.11.2022","acre1",6,"tochka",2,"Shaked",0.833,28.04,55.29,650.83,40.98
"tochka_13.09.2022_1_1.csv","inside",47,0.691176470588235,68,"13.09.2022","acre1",1,"tochka",1,"Shaked",1.625,30.37,64.12,692.78,46.11
"tochka_13.09.2022_1_1.csv","out",21,0.308823529411765,68,"13.09.2022","acre1",1,"tochka",1,"Shaked",1.625,30.37,64.12,692.78,46.11
"tochka_13.09.2022_1_2.csv","out",111,0.233684210526316,475,"13.09.2022","acre1",1,"tochka",2,"Shaked",1.862,30.26,63.76,721.43,46.43
"tochka_13.09.2022_1_2.csv","inside",364,0.766315789473684,475,"13.09.2022","acre1",1,"tochka",2,"Shaked",1.862,30.26,63.76,721.43,46.43
"tochka_13.11.2022_1_1.csv","inside",0,0,387,"13.11.2022","acre1",1,"tochka",1,"Uriel",0.276,26.43,43.02,506.88,31.45
"tochka_13.11.2022_1_1.csv","out",387,1,387,"13.11.2022","acre1",1,"tochka",1,"Uriel",0.276,26.43,43.02,506.88,31.45
"tochka_13.11.2022_1_2.csv","out",115,0.437262357414449,263,"13.11.2022","acre1",1,"tochka",2,"Uriel",0.443,28.56,39.07,543.07,32.73
"tochka_13.11.2022_1_2.csv","inside",148,0.562737642585551,263,"13.11.2022","acre1",1,"tochka",2,"Uriel",0.443,28.56,39.07,543.07,32.73
"tochka_14.09.2022_1_1.csv","out",58,1,58,"14.09.2022","hadasa1",1,"tochka",1,"Uriel",3.253,29.51,52.02,769.57,40.25
"tochka_14.09.2022_1_1.csv","inside",0,0,58,"14.09.2022","hadasa1",1,"tochka",1,"Uriel",3.253,29.51,52.02,769.57,40.25
"tochka_14.09.2022_1_2.csv","inside",0,0,188,"14.09.2022","hadasa2",1,"tochka",2,"Uriel",3.39,29.44,51.53,799.18,40.35
"tochka_14.09.2022_1_2.csv","out",188,1,188,"14.09.2022","hadasa2",1,"tochka",2,"Uriel",3.39,29.44,51.53,799.18,40.35
"tochka_14.09.2022_7_1.csv","inside",0,0,110,"14.09.2022","hadasa2",7,"tochka",1,"Sarah",3.312,30.46,48.77,922.64,44.58
"tochka_14.09.2022_7_1.csv","out",110,1,110,"14.09.2022","hadasa2",7,"tochka",1,"Sarah",3.312,30.46,48.77,922.64,44.58
"tochka_14.09.2022_7_2.csv","inside",0,0,104,"14.09.2022","hadasa1",7,"tochka",2,"Sarah",3.779,30.32,48.42,927.34,44.23
"tochka_14.09.2022_7_2.csv","out",104,1,104,"14.09.2022","hadasa1",7,"tochka",2,"Sarah",3.779,30.32,48.42,927.34,44.23
"tochka_16.11.2022_1_1.csv","inside",0,0,86,"16.11.2022","hadasa1",1,"tochka",1,"Uriel",2.841,21.62,57.21,345.81,20.8
"tochka_16.11.2022_1_1.csv","out",86,1,86,"16.11.2022","hadasa1",1,"tochka",1,"Uriel",2.841,21.62,57.21,345.81,20.8
"tochka_16.11.2022_1_2.csv","out",128,1,128,"16.11.2022","hadasa2",1,"tochka",2,"Uriel",2.723,21.74,58.87,339.4,21.07
"tochka_16.11.2022_1_2.csv","inside",0,0,128,"16.11.2022","hadasa2",1,"tochka",2,"Uriel",2.723,21.74,58.87,339.4,21.07
"tochka_16.11.2022_5_1.csv","inside",0,0,477,"16.11.2022","hadasa2",5,"tochka",1,"Uriel",3.012,20.37,64.77,147.33,19.44
"tochka_16.11.2022_5_1.csv","out",477,1,477,"16.11.2022","hadasa2",5,"tochka",1,"Uriel",3.012,20.37,64.77,147.33,19.44
"tochka_16.11.2022_5_2.csv","inside",3,0.027027027027027,111,"16.11.2022","hadasa1",5,"tochka",2,"Uriel",3.012,20.37,64.77,147.33,19.44
"tochka_16.11.2022_5_2.csv","out",108,0.972972972972973,111,"16.11.2022","hadasa1",5,"tochka",2,"Uriel",3.012,20.37,64.77,147.33,19.44
"tochka_22.08.2022_4_1.csv","out",626,0.587793427230047,1065,"22.08.2022","acre1",4,"tochka",1,"Uriel",1.663,31.65,62.84,956.69,54.94
"tochka_22.08.2022_4_1.csv","inside",439,0.412206572769953,1065,"22.08.2022","acre1",4,"tochka",1,"Uriel",1.663,31.65,62.84,956.69,54.94
"tochka_22.08.2022_4_2.csv","inside",29,0.90625,32,"22.08.2022","acre1",4,"tochka",2,"Uriel",1.836,31.58,62.41,970.67,54.93
"tochka_22.08.2022_4_2.csv","out",3,0.09375,32,"22.08.2022","acre1",4,"tochka",2,"Uriel",1.836,31.58,62.41,970.67,54.93
"tochka_24.08.2022_1_1.csv","out",28,1,28,"24.08.2022","hadasa2",1,"tochka",1,"Uriel",1.334,29.08,55.65,493.44,36.91
"tochka_24.08.2022_1_1.csv","inside",0,0,28,"24.08.2022","hadasa2",1,"tochka",1,"Uriel",1.334,29.08,55.65,493.44,36.91
"tochka_24.08.2022_1_2.csv","out",349,1,349,"24.08.2022","hadasa1",1,"tochka",2,"Uriel",1.151,29.67,54.26,526.64,38.58
"tochka_24.08.2022_1_2.csv","inside",0,0,349,"24.08.2022","hadasa1",1,"tochka",2,"Uriel",1.151,29.67,54.26,526.64,38.58
"tochka_24.08.2022_7_1.csv","inside",0,0,64,"24.08.2022","hadasa1",7,"tochka",1,"Uriel",3.288,29.23,59.71,896.81,43.66
"tochka_24.08.2022_7_1.csv","out",64,1,64,"24.08.2022","hadasa1",7,"tochka",1,"Uriel",3.288,29.23,59.71,896.81,43.66
"tochka_24.08.2022_7_2.csv","inside",0,0,71,"24.08.2022","hadasa2",7,"tochka",2,"Uriel",3.288,29.23,59.71,896.81,43.66
"tochka_24.08.2022_7_2.csv","out",71,1,71,"24.08.2022","hadasa2",7,"tochka",2,"Uriel",3.288,29.23,59.71,896.81,43.66
"tochka_30.11.2022_4_1.csv","inside",0,0,88,"30.11.2022","hadasa1",4,"tochka",1,"Uriel",2.762,21.46,71.27,566.63,23.56
"tochka_30.11.2022_4_1.csv","out",88,1,88,"30.11.2022","hadasa1",4,"tochka",1,"Uriel",2.762,21.46,71.27,566.63,23.56
"tochka_30.11.2022_4_2.csv","inside",0,0,81,"30.11.2022","hadasa2",4,"tochka",2,"Uriel",2.762,21.46,71.27,566.63,23.56
"tochka_30.11.2022_4_2.csv","out",81,1,81,"30.11.2022","hadasa2",4,"tochka",2,"Uriel",2.762,21.46,71.27,566.63,23.56
"tochka_30.11.2022_8_1.csv","inside",0,0,33,"30.11.2022","hadasa2",8,"tochka",1,"Uriel",2.33,22.19,67.9,542.89,25.02
"tochka_30.11.2022_8_1.csv","out",33,1,33,"30.11.2022","hadasa2",8,"tochka",1,"Uriel",2.33,22.19,67.9,542.89,25.02
